condition;test;comparison;correction;type_ci;distance;1%;5%;10%;groups;differences;ssize;normalData;ssizediff;what;runs;perm;boot;1%_perCentage;5%_perCentage;10%_perCentage
110;OTG;Eta3 ~ Eta1;fdr;NA;NA;0;0;0;3 groups;large;600;FALSE;severely unequal;path;500;1000;1000;1;1;1
110;OTG;Eta3 ~ Eta1;hochberg;NA;NA;0;0;0;3 groups;large;600;FALSE;severely unequal;path;500;1000;1000;1;1;1
110;OTG;Eta3 ~ Eta1;holm;NA;NA;0;0;0;3 groups;large;600;FALSE;severely unequal;path;500;1000;1000;1;1;1
110;OTG;Eta3 ~ Eta1;hommel;NA;NA;0;0;0;3 groups;large;600;FALSE;severely unequal;path;500;1000;1000;1;1;1
110;OTG;Eta3 ~ Eta1;none;NA;NA;0;0;0;3 groups;large;600;FALSE;severely unequal;path;500;1000;1000;1;1;1
111;NPT;Eta3 ~ Eta1;BH;NA;NA;491;469;444;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.018;0.062;0.112
111;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;491;471;450;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.018;0.058;0.1
111;NPT;Eta3 ~ Eta1;BY;NA;NA;496;484;467;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.032;0.066
111;NPT;Eta3 ~ Eta1;fdr;NA;NA;491;469;444;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.018;0.062;0.112
111;NPT;Eta3 ~ Eta1;hochberg;NA;NA;491;470;449;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.018;0.06;0.102
111;NPT;Eta3 ~ Eta1;holm;NA;NA;491;471;450;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.018;0.058;0.1
111;NPT;Eta3 ~ Eta1;hommel;NA;NA;491;470;447;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.018;0.06;0.106
111;NPT;Eta3 ~ Eta1;none;NA;NA;482;427;368;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.036;0.146;0.264
111;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;498;487;461;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.004;0.026;0.078
111;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;498;490;467;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.004;0.02;0.066
111;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;498;492;469;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.004;0.016;0.062
111;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;498;492;470;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.004;0.016;0.06
111;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;437;344;293;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.126;0.312;0.414
111;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;442;357;302;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.116;0.286;0.396
111;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;446;361;302;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.108;0.278;0.396
111;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;444;357;299;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.112;0.286;0.402
111;NBT;Eta3 ~ Eta1;none;NA;NA;485;434;374;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.03;0.132;0.252
111;PTE;Eta3 ~ Eta1;BH;NA;NA;496;470;447;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.06;0.106
111;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;496;472;452;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.056;0.096
111;PTE;Eta3 ~ Eta1;BY;NA;NA;496;482;470;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.036;0.06
111;PTE;Eta3 ~ Eta1;fdr;NA;NA;496;470;447;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.06;0.106
111;PTE;Eta3 ~ Eta1;hochberg;NA;NA;496;471;450;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.058;0.1
111;PTE;Eta3 ~ Eta1;holm;NA;NA;496;472;452;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.056;0.096
111;PTE;Eta3 ~ Eta1;hommel;NA;NA;496;470;449;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.06;0.102
111;PTE;Eta3 ~ Eta1;none;NA;NA;484;432;371;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.032;0.136;0.258
111;NDT;overall;NA;NA;dG;492;470;433;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.016;0.06;0.134
111;NDT;overall;NA;NA;dL;492;470;451;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.016;0.06;0.098
111;PTU;Eta3 ~ Eta1;BH;NA;NA;494;473;452;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.012;0.054;0.096
111;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;494;474;455;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.012;0.052;0.09
111;PTU;Eta3 ~ Eta1;BY;NA;NA;496;484;471;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.032;0.058
111;PTU;Eta3 ~ Eta1;fdr;NA;NA;494;473;452;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.012;0.054;0.096
111;PTU;Eta3 ~ Eta1;hochberg;NA;NA;494;474;454;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.012;0.052;0.092
111;PTU;Eta3 ~ Eta1;holm;NA;NA;494;474;455;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.012;0.052;0.09
111;PTU;Eta3 ~ Eta1;hommel;NA;NA;494;473;452;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.012;0.054;0.096
111;PTU;Eta3 ~ Eta1;none;NA;NA;486;434;377;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.028;0.132;0.246
111;OTG;Eta3 ~ Eta1;BH;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
111;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
111;OTG;Eta3 ~ Eta1;BY;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
111;OTG;Eta3 ~ Eta1;fdr;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
111;OTG;Eta3 ~ Eta1;hochberg;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
111;OTG;Eta3 ~ Eta1;holm;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
111;OTG;Eta3 ~ Eta1;hommel;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
111;OTG;Eta3 ~ Eta1;none;NA;NA;1;1;1;3 groups;none;1500;FALSE;severely unequal;path;500;1000;1000;0.998;0.998;0.998
112;NPT;Eta3 ~ Eta1;BH;NA;NA;439;370;321;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.122;0.26;0.358
112;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;440;377;332;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.12;0.246;0.336
112;NPT;Eta3 ~ Eta1;BY;NA;NA;462;409;368;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.076;0.182;0.264
112;NPT;Eta3 ~ Eta1;fdr;NA;NA;439;370;321;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.122;0.26;0.358
112;NPT;Eta3 ~ Eta1;hochberg;NA;NA;439;375;329;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.122;0.25;0.342
112;NPT;Eta3 ~ Eta1;holm;NA;NA;440;377;332;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.12;0.246;0.336
112;NPT;Eta3 ~ Eta1;hommel;NA;NA;439;370;321;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.122;0.26;0.358
112;NPT;Eta3 ~ Eta1;none;NA;NA;408;293;220;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.184;0.414;0.56
112;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;490;419;345;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.02;0.162;0.31
112;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;491;432;361;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.018;0.136;0.278
112;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;496;445;383;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.008;0.11;0.234
112;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;493;433;365;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.014;0.134;0.27
112;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;323;188;132;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.354;0.624;0.736
112;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;310;193;146;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.38;0.614;0.708
112;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;345;235;173;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.31;0.53;0.654
112;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;335;205;153;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.33;0.59;0.694
112;NBT;Eta3 ~ Eta1;none;NA;NA;425;310;235;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.15;0.38;0.53
112;PTE;Eta3 ~ Eta1;BH;NA;NA;447;377;325;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.106;0.246;0.35
112;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;447;384;332;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.106;0.232;0.336
112;PTE;Eta3 ~ Eta1;BY;NA;NA;467;413;372;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.066;0.174;0.256
112;PTE;Eta3 ~ Eta1;fdr;NA;NA;447;377;325;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.106;0.246;0.35
112;PTE;Eta3 ~ Eta1;hochberg;NA;NA;447;380;329;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.106;0.24;0.342
112;PTE;Eta3 ~ Eta1;holm;NA;NA;447;384;332;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.106;0.232;0.336
112;PTE;Eta3 ~ Eta1;hommel;NA;NA;447;379;325;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.106;0.242;0.35
112;PTE;Eta3 ~ Eta1;none;NA;NA;414;301;229;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.172;0.398;0.542
112;NDT;overall;NA;NA;dG;488;451;406;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.024;0.098;0.188
112;NDT;overall;NA;NA;dL;483;439;388;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.034;0.122;0.224
112;PTU;Eta3 ~ Eta1;BH;NA;NA;463;390;337;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.074;0.22;0.326
112;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;463;397;343;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.074;0.206;0.314
112;PTU;Eta3 ~ Eta1;BY;NA;NA;480;431;387;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.04;0.138;0.226
112;PTU;Eta3 ~ Eta1;fdr;NA;NA;463;390;337;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.074;0.22;0.326
112;PTU;Eta3 ~ Eta1;hochberg;NA;NA;463;394;339;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.074;0.212;0.322
112;PTU;Eta3 ~ Eta1;holm;NA;NA;463;397;343;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.074;0.206;0.314
112;PTU;Eta3 ~ Eta1;hommel;NA;NA;463;391;338;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.074;0.218;0.324
112;PTU;Eta3 ~ Eta1;none;NA;NA;429;316;240;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.142;0.368;0.52
112;OTG;Eta3 ~ Eta1;BH;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
112;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
112;OTG;Eta3 ~ Eta1;BY;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
112;OTG;Eta3 ~ Eta1;fdr;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
112;OTG;Eta3 ~ Eta1;hochberg;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
112;OTG;Eta3 ~ Eta1;holm;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
112;OTG;Eta3 ~ Eta1;hommel;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
112;OTG;Eta3 ~ Eta1;none;NA;NA;2;1;1;3 groups;small;1500;FALSE;severely unequal;path;500;1000;1000;0.996;0.998;0.998
113;NPT;Eta3 ~ Eta1;BH;NA;NA;191;90;61;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.618;0.82;0.878
113;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;197;97;65;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.606;0.806;0.87
113;NPT;Eta3 ~ Eta1;BY;NA;NA;237;127;83;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.526;0.746;0.834
113;NPT;Eta3 ~ Eta1;fdr;NA;NA;191;90;61;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.618;0.82;0.878
113;NPT;Eta3 ~ Eta1;hochberg;NA;NA;193;95;63;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.614;0.81;0.874
113;NPT;Eta3 ~ Eta1;holm;NA;NA;197;97;65;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.606;0.806;0.87
113;NPT;Eta3 ~ Eta1;hommel;NA;NA;191;90;61;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.618;0.82;0.878
113;NPT;Eta3 ~ Eta1;none;NA;NA;128;48;31;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.744;0.904;0.938
113;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;315;141;80;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.37;0.718;0.84
113;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;330;157;87;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.34;0.686;0.826
113;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;355;182;106;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.29;0.636;0.788
113;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;344;163;91;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.312;0.674;0.818
113;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;72;29;12;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.856;0.942;0.976
113;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;65;27;14;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.87;0.946;0.972
113;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;83;36;25;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.834;0.928;0.95
113;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;79;31;18;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.842;0.938;0.964
113;NBT;Eta3 ~ Eta1;none;NA;NA;147;60;33;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.706;0.88;0.934
113;PTE;Eta3 ~ Eta1;BH;NA;NA;190;102;59;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.62;0.796;0.882
113;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;194;108;66;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.612;0.784;0.868
113;PTE;Eta3 ~ Eta1;BY;NA;NA;235;137;94;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.53;0.726;0.812
113;PTE;Eta3 ~ Eta1;fdr;NA;NA;190;102;59;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.62;0.796;0.882
113;PTE;Eta3 ~ Eta1;hochberg;NA;NA;191;107;64;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.618;0.786;0.872
113;PTE;Eta3 ~ Eta1;holm;NA;NA;194;108;66;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.612;0.784;0.868
113;PTE;Eta3 ~ Eta1;hommel;NA;NA;190;104;61;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.62;0.792;0.878
113;PTE;Eta3 ~ Eta1;none;NA;NA;138;55;32;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.724;0.89;0.936
113;NDT;overall;NA;NA;dG;404;302;232;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.192;0.396;0.536
113;NDT;overall;NA;NA;dL;384;255;196;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.232;0.49;0.608
113;PTU;Eta3 ~ Eta1;BH;NA;NA;227;116;73;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.546;0.768;0.854
113;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;232;126;78;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.536;0.748;0.844
113;PTU;Eta3 ~ Eta1;BY;NA;NA;284;159;112;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.432;0.682;0.776
113;PTU;Eta3 ~ Eta1;fdr;NA;NA;227;116;73;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.546;0.768;0.854
113;PTU;Eta3 ~ Eta1;hochberg;NA;NA;231;123;74;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.538;0.754;0.852
113;PTU;Eta3 ~ Eta1;holm;NA;NA;232;126;78;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.536;0.748;0.844
113;PTU;Eta3 ~ Eta1;hommel;NA;NA;228;116;74;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.544;0.768;0.852
113;PTU;Eta3 ~ Eta1;none;NA;NA;161;63;33;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;0.678;0.874;0.934
113;OTG;Eta3 ~ Eta1;BH;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
113;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
113;OTG;Eta3 ~ Eta1;BY;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
113;OTG;Eta3 ~ Eta1;fdr;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
113;OTG;Eta3 ~ Eta1;hochberg;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
113;OTG;Eta3 ~ Eta1;holm;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
113;OTG;Eta3 ~ Eta1;hommel;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
113;OTG;Eta3 ~ Eta1;none;NA;NA;0;0;0;3 groups;small-medium;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;NPT;Eta3 ~ Eta1;BH;NA;NA;12;4;3;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.976;0.992;0.994
114;NPT;Eta3 ~ Eta1;bonferroni;NA;NA;13;4;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.974;0.992;0.992
114;NPT;Eta3 ~ Eta1;BY;NA;NA;22;6;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.956;0.988;0.992
114;NPT;Eta3 ~ Eta1;fdr;NA;NA;12;4;3;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.976;0.992;0.994
114;NPT;Eta3 ~ Eta1;hochberg;NA;NA;13;4;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.974;0.992;0.992
114;NPT;Eta3 ~ Eta1;holm;NA;NA;13;4;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.974;0.992;0.992
114;NPT;Eta3 ~ Eta1;hommel;NA;NA;13;4;3;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.974;0.992;0.994
114;NPT;Eta3 ~ Eta1;none;NA;NA;7;2;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.986;0.996;1
114;CIO;Eta3 ~ Eta1;NA;CI_basic;NA;49;8;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.902;0.984;0.992
114;CIO;Eta3 ~ Eta1;NA;CI_bca;NA;64;11;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.872;0.978;0.992
114;CIO;Eta3 ~ Eta1;NA;CI_percentile;NA;75;13;5;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.85;0.974;0.99
114;CIO;Eta3 ~ Eta1;NA;CI_standard_z;NA;70;11;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.86;0.978;0.992
114;CIP;Eta3 ~ Eta1;NA;CI_basic;NA;4;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.992;1;1
114;CIP;Eta3 ~ Eta1;NA;CI_bca;NA;4;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.992;1;1
114;CIP;Eta3 ~ Eta1;NA;CI_percentile;NA;4;1;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.992;0.998;1
114;CIP;Eta3 ~ Eta1;NA;CI_standard_z;NA;4;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.992;1;1
114;NBT;Eta3 ~ Eta1;none;NA;NA;9;4;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.982;0.992;1
114;PTE;Eta3 ~ Eta1;BH;NA;NA;18;5;3;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.964;0.99;0.994
114;PTE;Eta3 ~ Eta1;bonferroni;NA;NA;20;5;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.96;0.99;0.992
114;PTE;Eta3 ~ Eta1;BY;NA;NA;24;7;5;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.952;0.986;0.99
114;PTE;Eta3 ~ Eta1;fdr;NA;NA;18;5;3;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.964;0.99;0.994
114;PTE;Eta3 ~ Eta1;hochberg;NA;NA;19;5;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.962;0.99;0.992
114;PTE;Eta3 ~ Eta1;holm;NA;NA;20;5;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.96;0.99;0.992
114;PTE;Eta3 ~ Eta1;hommel;NA;NA;18;5;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.964;0.99;0.992
114;PTE;Eta3 ~ Eta1;none;NA;NA;8;1;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.984;0.998;1
114;NDT;overall;NA;NA;dG;173;72;37;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.654;0.856;0.926
114;NDT;overall;NA;NA;dL;170;60;33;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.66;0.88;0.934
114;PTU;Eta3 ~ Eta1;BH;NA;NA;28;4;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.944;0.992;0.992
114;PTU;Eta3 ~ Eta1;bonferroni;NA;NA;29;6;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.942;0.988;0.992
114;PTU;Eta3 ~ Eta1;BY;NA;NA;38;9;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.924;0.982;0.992
114;PTU;Eta3 ~ Eta1;fdr;NA;NA;28;4;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.944;0.992;0.992
114;PTU;Eta3 ~ Eta1;hochberg;NA;NA;29;4;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.942;0.992;0.992
114;PTU;Eta3 ~ Eta1;holm;NA;NA;29;6;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.942;0.988;0.992
114;PTU;Eta3 ~ Eta1;hommel;NA;NA;29;4;4;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.942;0.992;0.992
114;PTU;Eta3 ~ Eta1;none;NA;NA;10;4;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;0.98;0.992;1
114;OTG;Eta3 ~ Eta1;BH;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;OTG;Eta3 ~ Eta1;bonferroni;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;OTG;Eta3 ~ Eta1;BY;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;OTG;Eta3 ~ Eta1;fdr;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;OTG;Eta3 ~ Eta1;hochberg;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;OTG;Eta3 ~ Eta1;holm;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;OTG;Eta3 ~ Eta1;hommel;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
114;OTG;Eta3 ~ Eta1;none;NA;NA;0;0;0;3 groups;medium-large;1500;FALSE;severely unequal;path;500;1000;1000;1;1;1
